Region,OutageTime,Loss,Customers,RestorationTime,Cause
West,2011-12-01 03:29,,,2011-12-01 13:18,attack
NorthEast,2010-08-25 17:41,,131208.8996,2010-09-02 03:42,severe storm
SouthEast,2009-09-13 20:33,180.2781771,52459.19703,2009-09-15 16:18,severe storm
NorthEast,2013-08-25 14:05,0,0,2013-08-26 03:03,attack
West,2010-05-17 09:10,8496.568616,2076807.605,2010-05-18 22:43,equipment fault
West,2010-06-16 23:42,,,2010-06-17 12:04,attack
NorthEast,2013-08-23 15:07,0,0,2013-08-23 19:07,attack
West,2012-12-10 07:07,,,2012-12-11 06:04,attack
NorthEast,2010-05-27 08:33,,0,2010-05-27 12:32,attack
West,2011-11-30 01:01,0,0,2011-11-30 03:40,attack
West,2010-10-17 05:20,,,2010-10-17 10:39,attack
NorthEast,2009-11-24 06:35,0,0,2009-11-24 06:35,attack
SouthEast,2009-09-12 18:28,690.3104691,352366.8501,2009-09-12 19:26,energy emergency
NorthEast,2010-06-29 21:26,,0,2010-06-29 21:26,attack
NorthEast,2009-05-25 20:27,0,0,2009-05-25 20:27,attack
West,2011-08-03 23:57,,,2011-08-04 18:20,attack
NorthEast,2013-08-08 01:29,0,0,2013-08-08 01:29,attack
MidWest,2012-10-01 09:59,,32539.0571,2012-10-02 16:12,severe storm
NorthEast,2010-08-05 05:35,,,2010-08-05 08:15,attack
NorthEast,2013-01-03 09:41,0,0,2013-01-03 09:41,attack
NorthEast,2011-11-28 01:28,0,0,2011-11-28 01:28,attack
West,2012-10-25 20:37,,,2012-10-26 20:55,attack
NorthEast,2011-07-03 21:15,0,0,2011-07-03 21:15,attack
West,2012-10-18 04:15,0,0,2012-10-18 04:15,attack
West,2009-07-11 00:32,,,2009-07-11 08:36,attack
NorthEast,2013-07-21 23:28,0,0,2013-07-21 23:28,attack
NorthEast,2011-06-20 14:06,0,0,2011-06-20 22:22,attack
NorthEast,2012-10-19 09:24,8.191276133,2179.535634,2012-10-19 09:24,attack
NorthEast,2009-08-11 15:23,0,0,2009-08-11 17:40,attack
NorthEast,2012-02-01 22:24,0,0,2012-02-01 22:24,attack
NorthEast,2009-11-26 21:40,0,0,2009-11-28 21:02,attack
West,2013-10-23 12:09,,319920.6808,2013-10-24 15:29,severe storm
NorthEast,2013-07-22 03:16,,,2013-07-22 04:37,attack
NorthEast,2010-11-03 12:42,,172130.4947,2010-11-12 13:21,severe storm
NorthEast,2009-11-03 13:48,,27698.03304,2009-11-11 04:18,severe storm
NorthEast,2010-11-02 13:47,,607553.0273,2010-11-12 06:55,severe storm
NorthEast,2012-10-20 15:33,,219438.3598,2012-10-27 23:45,severe storm
NorthEast,2011-11-01 17:03,,169968.7797,2011-11-08 10:37,severe storm
NorthEast,2010-10-26 17:44,,139566.3858,2010-10-28 06:40,severe storm
NorthEast,2011-10-23 18:31,86.35007848,127599.8408,2011-10-31 12:32,severe storm
NorthEast,2013-10-19 18:58,,153539.696,2013-10-25 04:42,severe storm
NorthEast,2012-11-06 21:30,,740487.4147,2012-11-14 23:41,severe storm
NorthEast,2012-11-01 20:27,,82907.64129,2012-11-06 20:15,severe storm
NorthEast,2012-10-29 23:45,,61764.80024,2012-11-01 03:57,severe storm
West,2011-12-11 07:11,0,0,2011-12-11 07:11,attack
NorthEast,2013-11-07 01:35,0,0,2013-11-07 02:03,attack
NorthEast,2009-09-15 07:11,0,0,2009-09-15 07:11,attack
NorthEast,2011-07-27 13:56,0,0,2011-07-27 13:56,attack
West,2013-11-04 04:56,0,0,2013-11-04 06:23,attack
West,2013-11-21 00:56,,213452.9972,2013-11-23 01:23,severe storm
West,2009-12-10 08:26,,151519.2736,2009-12-15 09:38,severe storm
West,2013-12-07 11:20,181.1277655,55668.92864,2013-12-09 11:54,severe storm
West,2013-12-04 17:09,,44346.31694,2013-12-05 18:34,severe storm
MidWest,2010-10-01 11:03,,,2010-10-01 16:56,attack
West,2012-01-20 07:27,,,2012-01-21 07:30,attack
MidWest,2013-12-14 14:18,169.8693851,40381.86891,2013-12-15 03:59,energy emergency
NorthEast,2012-09-22 10:53,0,0,2012-09-23 05:35,attack
SouthEast,2010-12-04 00:09,151.6543375,42661.3861,2010-12-04 03:27,severe storm
West,2012-02-15 12:40,,,2012-02-15 20:49,attack
NorthEast,2013-08-30 19:42,,0,2013-09-01 02:11,attack
West,2013-09-21 19:29,,,2013-09-22 05:37,attack
West,2010-03-28 20:12,10.67753262,2072.187069,2010-03-28 20:53,attack
West,2009-09-09 05:52,,,2009-09-09 05:53,attack
West,2009-10-14 23:30,0,0,2009-10-14 23:30,attack
West,2011-12-11 15:26,,,2011-12-11 15:26,attack
NorthEast,2012-12-08 07:29,,,2012-12-08 07:29,attack
NorthEast,2013-10-26 08:32,,,2013-10-26 08:32,attack
West,2011-03-27 08:15,0,0,2011-03-27 11:05,attack
MidWest,2013-03-19 05:18,,,2013-03-20 06:56,attack
NorthEast,2011-01-18 23:16,,79555.74451,2011-01-21 20:39,winter storm
SouthEast,2013-01-15 23:44,,93236.14019,2013-01-17 08:23,winter storm
SouthEast,2012-04-27 03:21,59.22899138,15400.32475,2012-04-27 03:49,equipment fault
NorthEast,2012-12-07 22:05,,130502.949,2012-12-10 12:10,wind
West,2011-02-10 12:18,,,2011-02-10 14:05,attack
SouthEast,2012-04-09 10:27,109.923775,71998.01005,2012-04-09 12:12,wind
NorthEast,2012-01-10 23:58,79.88720266,81771.95508,2012-01-11 01:50,wind
West,2011-03-17 17:32,,,2011-03-17 18:15,attack
NorthEast,2013-05-25 13:32,,0,2013-05-25 14:38,attack
NorthEast,2011-12-19 06:42,127.7162189,45543.34533,2011-12-19 10:02,equipment fault
NorthEast,2013-02-09 00:55,,61855.90192,2013-02-10 20:55,winter storm
NorthEast,2013-02-13 01:44,,35767.3489,2013-02-15 20:12,winter storm
West,2011-12-13 17:20,,,2011-12-14 02:55,equipment fault
SouthEast,2011-11-20 16:44,467.4559246,,2011-11-20 16:59,equipment fault
NorthEast,2011-11-15 23:41,1.318281323,1.4756675,2011-11-15 23:41,attack
NorthEast,2012-02-08 22:20,0.740423699,0.708996213,2012-02-11 04:22,energy emergency
NorthEast,2011-05-29 13:19,,,2011-05-29 13:19,attack
NorthEast,2011-11-16 22:41,0.771860433,0.762353174,2011-11-16 22:41,attack
West,2011-05-21 10:42,16658.63738,7919.124088,2011-05-22 06:18,equipment fault
West,2013-03-05 16:43,,,2013-03-05 17:01,attack
SouthEast,2011-02-28 17:54,,56376.5721,2011-03-04 02:02,winter storm
West,2011-04-14 06:11,173.7040387,35086.27566,2011-04-14 11:39,equipment fault
NorthEast,2012-11-18 10:03,,,2012-11-18 11:17,attack
SouthEast,2012-11-08 04:12,,,2012-11-08 17:28,equipment fault
SouthEast,2012-03-15 12:34,267.6108318,177532.2497,2012-03-16 05:56,winter storm
SouthEast,2013-02-15 09:01,364.0782852,276472.5651,2013-02-15 09:18,equipment fault
SouthEast,2012-12-12 12:57,0,0,2012-12-12 13:10,attack
SouthEast,2012-03-09 00:28,881.3118443,240986.3353,2012-03-10 19:18,thunder storm
NorthEast,2012-07-03 05:21,,,2012-07-03 07:24,attack
NorthEast,2011-07-22 14:41,,,2011-07-22 17:19,attack
NorthEast,2011-06-05 14:53,,,2011-06-05 14:55,attack
NorthEast,2011-07-08 01:02,,,2011-07-08 01:02,attack
NorthEast,2011-01-24 14:10,,,2011-01-24 14:11,attack
West,2012-01-16 04:53,0,0,2012-01-16 06:47,attack
NorthEast,2013-03-15 03:44,,,2013-03-15 03:44,attack
West,2011-07-27 10:13,,0,2011-07-29 15:33,unknown
SouthEast,2011-01-04 08:05,,,2011-01-04 08:48,attack
NorthEast,2011-05-10 11:53,,95743.64133,2011-05-13 00:25,wind
SouthEast,2013-07-27 16:20,,,2013-07-28 04:48,attack
NorthEast,2011-01-12 14:25,,,2011-01-12 14:26,attack
West,2013-02-01 18:17,92.38461608,1.218733416,2013-02-01 22:35,equipment fault
West,2012-01-17 15:59,0,0,2012-01-18 14:50,attack
West,2012-08-01 07:30,115.2415097,33296.52487,2012-08-01 07:31,equipment fault
West,2013-03-13 21:47,,,2013-03-14 02:31,equipment fault
West,2011-03-24 13:45,,,2011-03-24 15:17,equipment fault
West,2012-05-12 20:05,94.16752037,,2013-03-21 08:09,energy emergency
West,2012-01-31 19:57,,,2012-02-01 07:05,attack
NorthEast,2012-08-31 05:13,,,2012-08-31 06:53,attack
NorthEast,2012-05-19 03:18,,,2012-05-19 03:20,attack
NorthEast,2011-06-27 08:31,,,2011-06-27 08:31,attack
SouthEast,2011-05-25 18:58,,37819.63243,2011-05-27 04:30,severe storm
SouthEast,2012-06-06 10:28,117.1788327,26951.5733,2012-06-06 13:18,equipment fault
SouthEast,2011-05-14 14:47,358.3911205,254438.4372,2011-05-14 14:57,energy emergency
NorthEast,2013-07-10 04:22,,,2013-07-10 06:54,attack
SouthEast,2013-04-24 07:40,,,2013-04-24 07:42,attack
NorthEast,2013-05-25 00:56,,88202.54978,2013-05-25 22:22,thunder storm
NorthEast,2011-06-02 12:13,,,2011-06-02 12:15,attack
NorthEast,2011-05-23 23:52,,,2011-05-23 23:54,attack
SouthEast,2011-05-21 04:44,,,2011-05-21 05:15,thunder storm
SouthEast,2013-06-02 22:00,,103875.6188,2013-06-05 19:07,severe storm
MidWest,2012-02-04 08:46,108.2617815,6302.967118,2012-02-05 03:57,equipment fault
SouthEast,2013-05-30 23:21,,60835.5035,2013-05-31 23:15,thunder storm
West,2011-08-05 15:35,,,2011-08-05 16:23,equipment fault
SouthEast,2012-06-22 00:40,490.2000071,145894.8225,2012-06-22 18:40,thunder storm
NorthEast,2013-07-26 02:26,803.5682253,50286.07165,2013-07-26 02:49,unknown
SouthEast,2013-06-18 20:22,959.0597279,287491.8821,2013-06-19 13:11,thunder storm
SouthEast,2013-06-03 17:24,1059.770989,190538.9712,2013-06-05 05:43,thunder storm
SouthEast,2013-06-06 21:48,,70451.06751,2013-06-08 03:46,thunder storm
MidWest,2012-06-04 19:21,,59012.09582,2012-06-05 14:19,thunder storm
SouthEast,2011-06-20 20:10,122.1665019,28.80708159,2011-06-20 22:08,energy emergency
West,2012-03-11 03:04,4.642907531,,2012-03-11 03:25,equipment fault
West,2013-05-08 12:03,,,2013-05-08 12:18,equipment fault
NorthEast,2013-07-10 01:00,,,2013-07-10 18:18,attack
MidWest,2013-08-02 04:15,,,2014-01-11 00:37,attack
West,2012-02-22 06:39,,1062.179354,2012-02-22 10:51,attack
MidWest,2013-06-27 07:43,,103999.023,2013-07-04 12:32,severe storm
NorthEast,2011-03-24 04:19,,,2011-03-24 04:19,attack
MidWest,2011-06-11 21:55,,358011.4395,2011-06-13 22:40,severe storm
West,2013-04-10 00:26,,,2013-04-10 02:03,attack
West,2012-03-14 08:00,,,2012-03-14 17:53,attack
West,2012-04-10 23:27,,73147.65617,2012-04-11 02:50,unknown
NorthEast,2011-06-25 23:18,,300101.2623,2011-06-26 16:10,thunder storm
NorthEast,2012-06-14 23:43,,96139.17814,2012-06-17 00:24,thunder storm
NorthEast,2011-06-20 21:02,,84940.42133,2011-06-21 06:52,thunder storm
NorthEast,2013-08-31 09:43,,,2013-08-31 11:45,attack
West,2012-08-30 15:35,311.5517379,83225.57869,2012-08-30 19:34,equipment fault
NorthEast,2011-04-06 22:42,,,2011-04-06 22:42,attack
NorthEast,2011-08-25 07:22,,,2011-08-25 07:23,attack
West,2013-07-04 21:16,159.101558,,2013-07-06 23:09,energy emergency
West,2011-05-01 16:15,0,0,2011-05-01 17:46,attack
SouthEast,2011-03-31 16:40,509.9420508,403464.0558,2011-03-31 17:44,equipment fault
West,2011-04-20 12:18,,2655.558263,2011-04-20 13:21,attack
NorthEast,2013-09-23 21:59,0,0,2013-09-23 22:17,attack
NorthEast,2013-07-03 21:40,,95109.44939,2013-07-05 01:15,thunder storm
West,2013-05-28 16:11,582.6273175,,2013-05-31 05:51,attack
West,2013-07-12 17:31,,,2013-07-12 17:31,attack
NorthEast,2013-07-11 19:25,540.3870784,,2013-07-13 11:31,energy emergency
West,2012-09-27 05:17,,,2012-09-27 06:19,attack
NorthEast,2011-07-13 15:14,,,2011-07-15 08:58,energy emergency
West,2013-06-10 09:55,107.8626679,58184.15127,2013-06-10 20:59,equipment fault
NorthEast,2013-07-29 22:12,,200119.6172,2013-07-30 13:15,thunder storm
NorthEast,2011-07-19 02:25,,35377.76151,2011-07-20 11:50,thunder storm
West,2013-11-04 15:04,,,2013-11-04 21:29,attack
SouthEast,2012-07-30 03:41,515.4370361,86454.07958,2012-07-31 07:18,thunder storm
West,2012-06-13 12:25,,,2012-06-13 12:28,attack
NorthEast,2011-04-05 19:34,,,2011-04-06 00:35,attack
West,2011-09-04 12:39,344.903909,,2011-09-04 13:01,equipment fault
SouthEast,2013-06-17 12:19,426.1005914,147820.1387,2013-06-17 14:26,unknown
West,2013-08-15 02:01,,,2013-08-15 03:20,attack
West,2012-07-31 00:45,,,2012-07-31 00:53,severe storm
West,2012-05-01 08:39,,,2012-05-01 10:03,attack
MidWest,2013-07-30 11:21,,,2013-07-30 13:53,energy emergency
West,2012-07-13 22:36,,,2012-07-14 20:18,attack
MidWest,2013-08-13 04:33,228.5767812,55735.47912,2013-08-13 16:11,thunder storm
West,2011-11-13 04:43,,,2011-11-13 04:45,attack
MidWest,2011-08-20 21:41,,249851.0086,2011-08-22 01:53,thunder storm
West,2012-08-21 02:21,1017.592761,182267.0167,2012-08-21 08:01,thunder storm
SouthEast,2011-06-19 11:20,,,2011-06-19 11:22,attack
West,2011-08-31 15:25,,,2011-08-31 17:50,attack
NorthEast,2013-11-06 03:16,,,2013-11-06 04:25,attack
NorthEast,2011-11-01 04:29,,,2011-11-01 04:29,attack
West,2013-07-22 20:08,,,2013-07-22 20:08,attack
West,2012-10-06 10:46,,,2012-10-06 10:48,attack
MidWest,2012-09-01 20:15,8.921359715,4004.872288,2012-09-01 20:31,severe storm
SouthEast,2011-07-05 23:17,,,2011-07-05 23:17,attack
NorthEast,2011-09-02 23:48,,152463.7717,2011-09-03 06:28,thunder storm
NorthEast,2012-09-06 21:44,136.6996571,,2012-09-07 02:50,energy emergency
NorthEast,2012-09-18 20:04,445.9207487,83858.48821,2012-09-21 04:16,thunder storm
SouthEast,2011-09-08 23:17,,,2011-09-08 23:49,attack
SouthEast,2011-12-08 08:43,,13821.5193,2011-12-08 11:13,attack
SouthEast,2013-06-25 17:13,,,2013-06-25 21:46,attack
SouthEast,2011-11-18 05:44,0,0,2011-11-18 10:23,attack
West,2012-09-25 11:24,,,2012-09-25 18:10,attack
West,2013-12-31 11:33,166.4086973,553.4326356,2013-12-31 11:50,equipment fault
West,2013-02-11 04:32,,,2013-02-11 04:33,attack
MidWest,2012-11-02 09:41,,162277.3407,2012-11-03 10:20,severe storm
NorthEast,2013-11-08 04:32,,,2013-11-08 04:33,attack
West,2012-08-18 03:28,,,2012-08-18 03:29,attack
West,2013-01-29 01:04,,114855.9607,2013-02-01 05:47,wind
NorthEast,2012-02-15 10:07,,,2012-02-15 10:07,attack
NorthEast,2013-11-28 02:37,,,2013-11-30 23:02,attack
West,2011-12-06 19:42,33.01428782,28821.73204,2011-12-06 19:43,equipment fault
SouthEast,2014-01-15 02:41,,,,unknown
West,2011-10-19 14:32,,,2011-10-19 14:32,attack
NorthEast,2012-11-17 11:44,,284654.4829,2012-11-20 12:29,winter storm
NorthEast,2013-11-24 17:23,41.27655506,8668.044829,2013-11-24 18:12,energy emergency
NorthEast,2013-11-13 21:50,561.0199297,63032.86661,2013-11-16 02:22,severe storm
NorthEast,2013-11-17 21:52,,48049.66485,2013-11-23 13:51,thunder storm
SouthEast,2013-11-25 17:28,,163454.8204,2013-11-29 09:00,severe storm
NorthEast,2013-11-13 18:10,,98679.58513,2013-11-15 09:32,thunder storm
NorthEast,2013-11-24 21:28,,108392.0507,2013-11-26 07:52,thunder storm
NorthEast,2011-11-14 19:48,,215891.2814,2011-11-15 07:23,thunder storm
NorthEast,2013-11-12 21:33,,42227.94683,2013-11-15 07:15,thunder storm
West,2011-09-06 03:53,,,2011-09-06 03:53,attack
West,2013-03-04 23:06,190.9092832,97437.16794,2013-03-05 10:13,wind
West,2012-03-05 09:21,,,2012-03-05 09:21,attack
West,2012-11-26 12:19,163.510488,,2012-11-26 22:09,energy emergency
MidWest,2012-11-26 07:36,,760823.4582,2012-11-30 14:00,winter storm
West,2013-03-18 08:53,,,2013-03-18 08:55,attack
SouthEast,2013-12-04 11:38,396.1074196,130277.8656,2013-12-04 18:28,winter storm
West,2012-09-21 08:34,,,2012-09-21 23:46,attack
MidWest,2012-12-17 17:45,,,2012-12-25 04:50,energy emergency
SouthWest,2013-12-06 17:13,,,2013-12-26 01:43,energy emergency
NorthEast,2012-01-01 08:41,,51561.59305,2012-01-09 09:49,winter storm
NorthEast,2013-12-25 11:24,,33190.9006,2013-12-28 19:31,winter storm
NorthEast,2013-12-30 11:40,266.8196115,115923.2155,2014-01-02 07:39,winter storm
NorthEast,2013-01-02 20:12,,30930.97659,2013-01-05 06:49,winter storm
West,2013-01-13 13:59,,,2013-01-13 15:57,attack
West,2011-10-17 06:10,,,2011-10-17 06:11,attack
West,2013-04-29 09:40,,,,attack
West,2013-01-14 16:14,,,2013-01-14 16:14,attack
SouthEast,2013-12-12 00:24,0,0,2013-12-12 03:00,attack
SouthEast,2009-12-09 07:19,,,2009-12-09 09:54,attack
NorthEast,2011-02-18 02:35,,,2011-02-18 03:45,attack
SouthEast,2010-01-08 18:28,133.1738392,0.7552906,2010-01-09 23:55,energy emergency
MidWest,2013-01-08 03:43,,,2013-01-08 03:43,energy emergency
West,2011-03-02 23:55,0,0,2011-03-03 01:06,attack
NorthEast,2010-03-18 18:13,0,0,2010-03-18 18:13,attack
NorthEast,2010-03-18 23:58,0,0,2010-03-18 23:58,attack
West,2012-03-01 03:18,,,2012-03-01 03:18,attack
MidWest,2010-10-02 02:21,,0,2010-10-02 05:56,attack
West,2011-01-13 14:56,2277.668597,519409.2836,2011-01-14 10:30,winter storm
West,2009-11-13 15:13,,,2009-11-13 15:13,attack
West,2012-03-27 04:25,,,2012-03-27 04:25,attack
West,2010-10-13 03:50,,,2010-10-13 03:50,attack
West,2013-06-11 01:51,0,0,2013-06-11 03:52,attack
West,2012-03-27 05:32,,,2012-03-27 05:32,attack
SouthEast,2012-03-27 17:47,,,2012-03-28 05:59,attack
West,2012-05-05 15:35,,,2012-05-06 16:59,attack
West,2011-03-19 09:17,0,0,2011-03-20 00:06,attack
SouthEast,2013-05-28 05:14,,,2013-05-28 10:00,attack
SouthEast,2013-02-15 22:10,,53876.22821,2013-02-16 21:40,winter storm
MidWest,2011-10-31 01:54,0,0,2011-10-31 15:32,attack
NorthEast,2010-01-28 02:45,0,0,2010-01-28 04:00,attack
West,2011-03-06 14:52,,,2011-03-06 15:08,attack
West,2010-02-28 23:51,1.115600685,0.974384408,2010-03-01 02:24,equipment fault
West,2013-04-27 04:39,,,2013-04-27 04:39,attack
SouthEast,2013-03-11 16:26,379.3215219,,2013-03-13 04:29,severe storm
SouthEast,2013-05-20 02:00,,,2013-05-20 03:50,equipment fault
NorthEast,2013-02-22 02:17,301.1705705,99469.26826,2013-02-25 20:10,winter storm
NorthEast,2013-02-23 01:53,53.24800029,143696.5649,2013-02-25 00:24,winter storm
NorthEast,2012-11-26 11:06,,,2012-11-26 16:12,attack
SouthEast,2013-01-15 03:28,,,2013-01-16 07:18,attack
NorthEast,2010-11-28 12:06,0,0,2010-11-28 12:06,attack
MidWest,2013-03-16 13:41,,157492.0799,2013-03-16 16:58,thunder storm
NorthEast,2012-12-30 14:42,0,0,2012-12-30 14:42,attack
West,2011-05-24 12:10,,,2011-05-24 12:10,attack
West,2012-02-21 03:35,,,2012-02-21 03:35,attack
NorthEast,2011-07-04 01:30,,0,2011-07-04 01:30,equipment fault
NorthEast,2010-12-18 13:51,,,2010-12-18 14:19,attack
MidWest,2013-01-13 09:56,0,0,2013-01-14 17:24,attack
NorthEast,2010-12-16 14:22,0,0,2010-12-16 14:42,attack
West,2010-01-27 21:27,0,0,2010-01-28 01:03,attack
West,2013-06-02 11:23,,,2013-06-03 19:50,attack
NorthEast,2010-07-03 04:12,0,0,2010-07-03 04:13,attack
NorthEast,2011-02-08 05:59,0,0,2011-02-08 05:59,attack
NorthEast,2011-04-09 04:36,0,0,2011-04-09 04:37,attack
NorthEast,2012-06-02 17:48,0,0,2012-06-02 17:48,attack
West,2012-01-08 10:59,,,2012-01-08 16:55,attack
SouthEast,2013-05-20 11:22,,,2013-05-20 13:17,attack
NorthEast,2011-04-05 16:08,148.271805,72137.35968,2011-04-08 17:25,wind
West,2013-05-22 08:45,0,0,2013-05-22 19:04,attack
West,2013-07-02 22:04,,,2013-07-03 06:37,attack
MidWest,2012-04-16 19:28,,136101.7199,2012-04-17 12:04,thunder storm
NorthEast,2012-07-20 02:36,,,2012-07-20 08:47,attack
West,2012-02-06 18:21,,,2012-02-08 06:00,attack
NorthEast,2012-01-20 15:38,,,2012-01-20 20:06,attack
West,2012-08-21 08:21,,,2012-08-21 13:45,attack
NorthEast,2012-01-31 15:22,0,0,2012-01-31 16:11,attack
NorthEast,2010-05-15 22:03,320.4591764,0.740310783,2010-05-15 22:20,thunder storm
West,2013-04-27 05:23,,,2013-04-27 05:36,attack
NorthEast,2012-07-13 03:47,,,2012-07-13 22:29,attack
West,2012-06-06 17:02,,,2012-06-06 18:10,attack
SouthEast,2011-05-30 00:25,,99350.58839,2011-05-31 16:42,thunder storm
NorthEast,2013-07-26 15:18,0,0,2013-07-26 18:54,attack
West,2012-08-20 11:57,,,2012-08-20 15:41,attack
NorthEast,2010-08-04 14:18,,,2010-08-04 14:18,attack
NorthEast,2011-08-05 00:17,0,0,2011-08-05 00:17,attack
West,2012-06-11 00:27,78.28903582,19090.68254,2012-06-11 00:32,energy emergency
SouthEast,2011-06-05 00:10,407.4963789,118572.3995,2011-06-05 15:25,thunder storm
MidWest,2010-06-07 19:44,1217.247414,205667.3359,2010-06-10 00:56,thunder storm
West,2012-03-19 06:47,0,0,2012-03-19 11:11,attack
MidWest,2011-06-13 09:27,,62198.51797,2011-06-15 19:12,thunder storm
West,2011-06-17 12:36,,,2011-06-20 04:10,energy emergency
NorthEast,2012-06-29 23:09,72.18650916,45047.19726,2012-06-29 23:42,energy emergency
SouthEast,2011-05-05 22:01,434.4270813,145741.5122,2011-05-07 04:45,wind
NorthEast,2012-09-16 04:55,0,0,2012-09-16 04:55,attack
SouthEast,2010-04-03 18:42,2267.76386,989377.5327,2010-04-03 22:39,equipment fault
NorthEast,2013-06-30 18:18,375.3592474,121115.0739,2013-07-07 09:07,thunder storm
NorthEast,2010-06-29 20:06,,931356.6302,2010-07-01 18:30,thunder storm
SouthEast,2010-07-02 19:47,28.75989497,5138.982571,2010-07-03 02:33,energy emergency
NorthEast,2010-07-05 21:07,3558.117747,5968874.882,2010-07-09 03:33,thunder storm
NorthEast,2010-07-08 22:10,928.6350567,362719.5467,2010-07-18 11:01,thunder storm
NorthEast,2013-07-08 23:05,,165377.557,2013-07-19 12:15,thunder storm
NorthEast,2012-06-26 02:12,4330.938654,703968.5262,2012-07-01 22:04,thunder storm
SouthEast,2012-06-20 02:19,6728.751811,1351517.622,2012-06-26 14:54,thunder storm
NorthEast,2011-07-01 02:34,2100.698851,853281.6427,2011-07-06 15:31,thunder storm
NorthEast,2010-06-29 03:32,,108343.2423,2010-06-29 06:11,thunder storm
NorthEast,2012-06-26 04:52,0,44701.95648,2012-06-29 11:49,thunder storm
NorthEast,2012-07-06 05:33,,134092.2659,2012-07-12 13:23,thunder storm
SouthEast,2010-07-09 18:47,,,2010-07-11 20:46,energy emergency
NorthEast,2012-07-01 02:46,243.6427169,43349.71841,2012-07-03 03:26,thunder storm
NorthEast,2012-07-06 17:03,,221317.9515,2012-07-08 13:23,thunder storm
SouthEast,2012-06-30 20:56,71.55720686,8125.881229,2012-07-01 02:38,severe storm
SouthEast,2010-07-07 21:56,,87775.20874,2010-07-08 00:24,severe storm
NorthEast,2013-07-04 08:25,,113729.3087,2013-07-06 11:59,thunder storm
SouthEast,2012-08-04 18:16,,33296.50624,2012-08-05 13:49,wind
West,2013-08-17 21:45,,,2013-08-17 21:46,attack
West,2013-07-03 10:51,,0,2013-07-06 21:44,energy emergency
NorthEast,2012-07-05 10:17,,97705.84099,2012-07-08 17:23,thunder storm
NorthEast,2011-06-29 21:55,,57016.03345,2011-07-01 17:01,thunder storm
West,2012-07-11 19:34,5481.741983,,2012-07-11 23:58,energy emergency
SouthEast,2010-07-19 15:30,,,2010-07-19 16:41,energy emergency
NorthEast,2010-07-23 18:15,242.6898219,59533.22522,2010-07-24 21:52,thunder storm
NorthEast,2012-07-17 20:02,,48091.88705,2012-07-18 00:09,thunder storm
NorthEast,2010-07-20 03:18,,206110.3746,2010-07-20 10:50,thunder storm
NorthEast,2012-07-20 14:17,961.2187068,,2012-08-04 11:45,energy emergency
NorthEast,2012-10-04 14:05,,,2012-10-04 14:05,attack
SouthEast,2011-07-31 06:17,188.3422585,52219.29372,2011-07-31 08:24,severe storm
NorthEast,2010-07-26 11:07,,98286.54686,2010-07-26 23:38,thunder storm
NorthEast,2011-07-28 11:27,,246017.7728,2011-07-28 20:44,thunder storm
NorthEast,2012-07-29 22:13,,53173.36821,2012-07-30 18:52,thunder storm
NorthEast,2012-07-18 22:19,,59132.273,2012-07-20 18:05,thunder storm
NorthEast,2011-07-19 22:22,,57725.49821,2011-07-20 10:31,thunder storm
NorthEast,2011-08-04 21:11,,36230.86263,2011-08-05 16:14,thunder storm
SouthEast,2013-07-25 15:43,,,2013-07-25 15:43,energy emergency
West,2013-09-30 04:03,5.212459191,119.7208575,2013-09-30 04:20,equipment fault
NorthEast,2012-08-07 07:59,,50439.16743,2012-08-07 11:16,thunder storm
NorthEast,2012-08-07 21:31,,464305.8943,2012-08-08 18:37,thunder storm
West,2012-04-18 11:32,,,2012-04-18 16:02,attack
SouthEast,2010-07-03 00:54,,,,attack
West,2013-08-17 22:49,332.3072307,,,severe storm
NorthEast,2010-11-14 16:06,0,0,2010-11-14 16:06,attack
West,2010-12-11 08:18,13.26393398,3253.175503,2010-12-11 11:55,attack
SouthEast,2013-09-01 02:10,,334843.2491,,severe storm
SouthEast,2012-08-28 10:19,,964492.9067,2012-09-04 21:01,severe storm
SouthEast,2011-09-07 11:12,158.4346589,81217.63565,2011-09-08 03:17,severe storm
SouthEast,2013-09-07 12:51,327.1154916,51164.16492,2013-09-10 06:26,severe storm
SouthEast,2012-09-07 13:50,,115986.836,2012-09-10 01:47,severe storm
West,2012-08-12 06:20,0,0,2012-08-12 07:03,equipment fault
West,2010-09-01 11:52,,,2011-07-07 20:47,energy emergency
SouthEast,2012-09-05 01:25,,73990.40381,2012-09-05 06:13,thunder storm
NorthEast,2012-09-04 19:26,,85855.35483,2012-09-04 23:22,thunder storm
SouthEast,2011-09-08 20:04,695.6145626,166757.3907,2011-09-09 19:57,thunder storm
West,2013-10-03 23:26,0,0,2013-10-04 00:43,equipment fault
NorthEast,2013-06-25 11:52,0,0,2013-06-26 15:23,attack
SouthEast,2010-09-27 01:12,678.8969472,453441.1991,2010-09-27 02:02,energy emergency
West,2011-06-17 13:29,,,2011-06-17 13:50,attack
NorthEast,2011-08-12 12:03,0,0,2011-08-12 12:04,attack
NorthEast,2010-12-15 20:36,0,0,2010-12-15 20:36,attack
West,2012-01-01 23:35,3.225717713,1952.009095,2012-01-01 23:45,equipment fault
NorthEast,2013-09-26 23:04,0,0,2013-09-26 23:04,attack
NorthEast,2011-06-27 14:45,0,0,2011-06-27 14:45,attack
NorthEast,2013-10-29 00:15,60.30669911,11806.4707,2013-10-29 00:22,equipment fault
